object_id,mjd,mag,mag_err,UL,filter,System,detected
ASASSN15no,57241.24,16.4569,0.13,False,V,Vega,1
ASASSN15no,57242.28,16.5769,0.09,False,V,Vega,1
ASASSN15no,57243.93,16.4269,0.05,False,V,Vega,1
ASASSN15no,57243.93,16.4024,0.06,False,r,AB,1
ASASSN15no,57243.93,16.4989,0.04,False,z,AB,1
ASASSN15no,57243.93,16.2674,0.05,False,g,AB,1
ASASSN15no,57243.93,16.4932,0.05,False,B,Vega,1
ASASSN15no,57243.93,16.5832,0.02,False,u,AB,1
ASASSN15no,57243.93,16.4718,0.08,False,i,AB,1
ASASSN15no,57244.28,16.5269,0.08,False,V,Vega,1
ASASSN15no,57244.92,16.4932,0.06,False,B,Vega,1
ASASSN15no,57244.92,16.4969,0.04,False,V,Vega,1
ASASSN15no,57244.93,16.3774,0.04,False,g,AB,1
ASASSN15no,57244.93,16.4424,0.06,False,r,AB,1
ASASSN15no,57244.93,16.5518,0.06,False,i,AB,1
ASASSN15no,57244.93,16.5532,0.05,False,u,AB,1
ASASSN15no,57244.93,16.5989,0.03,False,z,AB,1
ASASSN15no,57245.92,16.4424,0.06,False,r,AB,1
ASASSN15no,57245.92,16.3274,0.05,False,g,AB,1
ASASSN15no,57245.92,16.4569,0.05,False,V,Vega,1
ASASSN15no,57245.92,16.6018,0.1,False,i,AB,1
ASASSN15no,57245.92,16.6089,0.06,False,z,AB,1
ASASSN15no,57245.92,16.6432,0.08,False,B,Vega,1
ASASSN15no,57245.92,16.6232,0.05,False,u,AB,1
ASASSN15no,57246.26,16.7469,0.1,False,V,Vega,1
ASASSN15no,57250.26,16.6369,0.09,False,V,Vega,1
ASASSN15no,57255.25,16.6369,0.1,False,V,Vega,1
ASASSN15no,57258.96,16.6469,0.03,False,V,Vega,1
ASASSN15no,57258.96,16.9532,0.03,False,B,Vega,1
ASASSN15no,57258.97,16.5924,0.04,False,r,AB,1
ASASSN15no,57258.97,17.2132,0.03,False,u,AB,1
ASASSN15no,57258.97,16.6789,0.04,False,z,AB,1
ASASSN15no,57258.97,16.6974,0.05,False,g,AB,1
ASASSN15no,57258.97,16.6818,0.04,False,i,AB,1
ASASSN15no,57263.91,16.8024,0.19,False,r,AB,1
ASASSN15no,57272.89,16.7589,0.05,False,z,AB,1
ASASSN15no,57272.89,16.8924,0.04,False,r,AB,1
ASASSN15no,57272.89,16.9574,0.07,False,g,AB,1
ASASSN15no,57272.89,16.9718,0.08,False,i,AB,1
ASASSN15no,57272.89,17.4332,0.07,False,u,AB,1
ASASSN15no,57292.86,17.1424,0.01,False,r,AB,1
ASASSN15no,57309.87,17.4124,0.07,False,r,AB,1
ASASSN15no,57309.87,17.4218,0.05,False,i,AB,1
ASASSN15no,57309.87,17.4874,0.06,False,g,AB,1
ASASSN15no,57309.87,17.8432,0.06,False,u,AB,1
ASASSN15no,57316.8,16.9274,0.05,False,I,Vega,1
ASASSN15no,57316.8,17.5932,0.07,False,B,Vega,1
ASASSN15no,57316.8,17.1025,0.11,False,U,Vega,1
ASASSN15no,57316.8,17.4469,0.06,False,V,Vega,1
ASASSN15no,57316.8,17.1867,0.06,False,R,Vega,1
ASASSN15no,57317.8,16.9674,0.07,False,I,Vega,1
ASASSN15no,57317.8,17.1325,0.12,False,U,Vega,1
ASASSN15no,57317.8,17.3267,0.06,False,R,Vega,1
ASASSN15no,57317.8,17.3969,0.05,False,V,Vega,1
ASASSN15no,57317.8,17.6532,0.09,False,B,Vega,1
ASASSN15no,57330.79,17.2489,0.04,False,z,AB,1
ASASSN15no,57330.79,17.5024,0.06,False,r,AB,1
ASASSN15no,57330.79,18.0532,0.09,False,u,AB,1
ASASSN15no,57330.79,17.5869,0.04,False,V,Vega,1
ASASSN15no,57330.79,17.7418,0.1,False,i,AB,1
ASASSN15no,57330.79,17.8632,0.06,False,B,Vega,1
ASASSN15no,57330.79,17.6874,0.07,False,g,AB,1
ASASSN15no,57342.71,17.8769,0.09,False,V,Vega,1
ASASSN15no,57342.71,17.8374,0.2,False,g,AB,1
ASASSN15no,57342.71,17.6789,0.06,False,z,AB,1
ASASSN15no,57342.71,17.8924,0.08,False,r,AB,1
ASASSN15no,57342.71,18.1332,0.09,False,B,Vega,1
ASASSN15no,57342.71,18.0418,0.11,False,i,AB,1
ASASSN15no,57359.22,18.0524,0.06,False,r,AB,1
ASASSN15no,57359.22,18.1189,0.05,False,z,AB,1
ASASSN15no,57359.22,18.2318,0.07,False,i,AB,1
ASASSN15no,57359.22,18.2874,0.07,False,g,AB,1
ASASSN15no,57359.22,19.0932,0.17,False,u,AB,1
ASASSN15no,57359.23,18.1569,0.05,False,V,Vega,1
ASASSN15no,57359.23,18.5132,0.1,False,B,Vega,1
ASASSN15no,57386.21,18.7569,0.07,False,V,Vega,1
ASASSN15no,57386.21,18.9932,0.07,False,B,Vega,1
ASASSN15no,57386.22,18.5224,0.06,False,r,AB,1
ASASSN15no,57386.22,18.5489,0.07,False,z,AB,1
ASASSN15no,57386.22,18.7118,0.05,False,i,AB,1
ASASSN15no,57386.22,18.8274,0.07,False,g,AB,1
ASASSN15no,57386.22,19.8232,0.14,False,u,AB,1
ASASSN15no,57426.23,19.8024,0.03,False,r,AB,1
ASASSN15no,57429.19,19.3489,0.09,False,z,AB,1
ASASSN15no,57429.19,19.8724,0.11,False,r,AB,1
ASASSN15no,57429.19,20.0374,0.11,False,g,AB,1
ASASSN15no,57429.19,20.1018,0.19,False,i,AB,1
ASASSN15no,57429.19,20.5932,0.36,True,u,AB,0
ASASSN15no,57429.2,19.8369,0.19,False,V,Vega,1
ASASSN15no,57429.2,20.0432,0.15,False,B,Vega,1
ASASSN15no,57464.19,20.9218,0.2,False,i,AB,1
ASASSN15no,57464.19,20.6624,0.13,False,r,AB,1
ASASSN15no,57464.19,21.4132,0.51,True,u,AB,0
ASASSN15no,57464.19,21.0274,0.15,False,g,AB,1
ASASSN15no,57464.19,20.0089,0.2,False,z,AB,1
ASASSN15no,57479.18,20.8524,0.5,False,r,AB,1
ASASSN15no,57488.02,21.0224,0.1,False,r,AB,1
ASASSN15no,57488.02,21.2018,0.08,False,i,AB,1
ASASSN15no,57488.02,21.4274,0.06,False,g,AB,1
ASASSN15no,57488.04,21.3369,0.19,False,V,Vega,1
ASASSN15no,57488.04,21.7032,0.18,False,B,Vega,1
ASASSN15no,57534.06,21.1489,0.7,False,z,AB,1
ASASSN15no,57534.06,21.5018,0.7,False,i,AB,1
ASASSN15no,57534.06,21.5524,0.66,False,r,AB,1
CSS140925,56920.43994,20.0628,0.1806,False,C,Vega,1
CSS140925,56920.47998,19.7156,0.1545,False,C,Vega,1
CSS140925,56920.52002,19.3206,0.1293,False,C,Vega,1
CSS140925,56925.43994,19.3252,0.1296,False,C,Vega,1
CSS140925,56925.47998,19.8086,0.1611,False,C,Vega,1
CSS140925,56925.52002,19.1454,0.1195,False,C,Vega,1
CSS140925,56925.55981,19.7094,0.1541,False,C,Vega,1
CSS140925,56931.43994,18.9873,0.1112,False,C,Vega,1
CSS140925,56931.47998,19.2507,0.1253,False,C,Vega,1
CSS140925,56931.52002,19.3117,0.1288,False,C,Vega,1
CSS140925,56931.55981,19.5165,0.1412,False,C,Vega,1
CSS140925,56938.492187,19.6325,0.1624,False,r,AB,1
CSS140925,56938.492187,19.9396,0.2431,False,r,AB,1
CSS140925,56938.496093,19.1294,,True,i,AB,0
CSS140925,56938.5,19.218,,True,i,AB,0
CSS140925,56941.144531,20.2714,0.2168,False,g,AB,1
CSS140925,56941.148437,20.2935,0.1513,False,g,AB,1
CSS140925,56941.152343,20.3756,0.1712,False,r,AB,1
CSS140925,56941.160156,20.1333,0.1821,False,r,AB,1
CSS140925,56941.164062,20.3334,0.2628,False,i,AB,1
CSS140925,56941.167968,20.857,0.3148,False,i,AB,1
CSS140925,56942.47998,19.8577,0.1647,False,C,Vega,1
CSS140925,56942.52002,20.5944,0.2289,False,C,Vega,1
CSS140925,56942.55981,20.4737,0.217,False,C,Vega,1
CSS140925,56945.113281,19.9776,0.2151,False,g,AB,1
CSS140925,56945.117187,19.1682,,True,g,AB,0
CSS140925,56945.121093,19.4809,,True,r,AB,0
CSS140925,56945.125,20.377,0.2222,False,r,AB,1
CSS140925,56945.128906,19.2083,,True,i,AB,0
CSS160710,57535.47998,20.7534,0.2447,False,C,Vega,1
CSS160710,57542.43994,19.9705,0.1708,False,C,Vega,1
CSS160710,57542.47998,19.8338,0.1678,False,C,Vega,1
CSS160710,57542.52002,19.9651,0.1718,False,C,Vega,1
CSS160710,57542.56005,19.7724,0.1575,False,C,Vega,1
CSS160710,57547.43994,18.8222,0.0985,False,C,Vega,1
CSS160710,57547.47998,18.782,0.0967,False,C,Vega,1
CSS160710,57547.52002,18.9124,0.1026,False,C,Vega,1
CSS160710,57547.56005,18.6982,0.0935,False,C,Vega,1
CSS160710,57553.43994,18.2065,0.0742,False,C,Vega,1
CSS160710,57553.47998,18.1275,0.0715,False,C,Vega,1
CSS160710,57553.52002,18.2919,0.0772,False,C,Vega,1
CSS160710,57553.56005,18.2248,0.0749,False,C,Vega,1
CSS160710,57555.5,17.9024,0.0646,False,C,Vega,1
CSS160710,57555.5,17.9346,0.065,False,C,Vega,1
CSS160710,57555.5,17.9516,0.065,False,C,Vega,1
CSS160710,57555.5,17.9683,0.0651,False,C,Vega,1
CSS160710,57573.43994,17.5374,0.055,False,C,Vega,1
CSS160710,57573.47998,17.5475,0.0551,False,C,Vega,1
CSS160710,57573.52002,17.5617,0.0555,False,C,Vega,1
CSS160710,57573.56005,17.4594,0.0529,False,C,Vega,1
CSS160710,57579.43994,17.2332,0.0476,False,C,Vega,1
CSS160710,57579.47998,17.5139,0.0542,False,C,Vega,1
CSS160710,57579.52002,17.4613,0.0528,False,C,Vega,1
CSS160710,57579.56005,17.4582,0.0528,False,C,Vega,1
CSS160710,57584.43994,17.4784,0.0533,False,C,Vega,1
CSS160710,57584.47998,17.4416,0.0525,False,C,Vega,1
CSS160710,57584.52002,17.5088,0.0542,False,C,Vega,1
CSS160710,57584.56005,17.6644,0.0582,False,C,Vega,1
DES14C1fi,56887.4,23.1963,0.19,False,z,AB,1
DES14C1fi,56891.39,22.9658,0.06,False,g,AB,1
DES14C1fi,56891.39,22.9756,0.08,False,r,AB,1
DES14C1fi,56891.4,22.8716,0.11,False,i,AB,1
DES14C1fi,56891.4,22.9863,0.17,False,z,AB,1
DES14C1fi,56904.3,22.4816,0.07,False,i,AB,1
DES14C1fi,56904.3,22.5063,0.09,False,z,AB,1
DES14C1fi,56904.3,22.6656,0.06,False,r,AB,1
DES14C1fi,56904.3,22.7058,0.06,False,g,AB,1
DES14C1fi,56912.34,22.6258,0.1,False,g,AB,1
DES14C1fi,56912.35,22.3463,0.07,False,z,AB,1
DES14C1fi,56912.35,22.4356,0.07,False,r,AB,1
DES14C1fi,56912.35,22.2816,0.06,False,i,AB,1
DES14C1fi,56920.3,22.5858,0.04,False,g,AB,1
DES14C1fi,56920.31,22.2616,0.04,False,i,AB,1
DES14C1fi,56920.31,22.2663,0.04,False,z,AB,1
DES14C1fi,56920.31,22.2956,0.04,False,r,AB,1
DES14C1fi,56927.24,22.2356,0.04,False,r,AB,1
DES14C1fi,56927.24,22.5858,0.04,False,g,AB,1
DES14C1fi,56927.24,22.0716,0.04,False,i,AB,1
DES14C1fi,56927.24,22.1763,0.06,False,z,AB,1
DES14C1fi,56943.23,22.1516,0.04,False,i,AB,1
DES14C1fi,56943.23,22.2756,0.05,False,r,AB,1
DES14C1fi,56943.23,23.0258,0.12,False,g,AB,1
DES14C1fi,56943.24,22.0963,0.04,False,z,AB,1
DES14C1fi,56949.32,22.8658,0.04,False,g,AB,1
DES14C1fi,56949.33,22.0963,0.04,False,z,AB,1
DES14C1fi,56949.33,22.1116,0.04,False,i,AB,1
DES14C1fi,56949.33,22.3756,0.04,False,r,AB,1
DES14C1fi,56956.34,22.1716,0.06,False,i,AB,1
DES14C1fi,56956.34,22.4656,0.07,False,r,AB,1
DES14C1fi,56956.34,22.9458,0.1,False,g,AB,1
DES14C1fi,56956.35,22.0863,0.07,False,z,AB,1
DES14C1fi,56960.27,22.5356,0.07,False,r,AB,1
DES14C1fi,56960.27,23.2058,0.1,False,g,AB,1
DES14C1fi,56960.28,22.1716,0.07,False,i,AB,1
DES14C1fi,56960.28,22.2963,0.1,False,z,AB,1
DES14C1fi,56966.36,21.9816,0.11,False,i,AB,1
DES14C1fi,56966.36,22.1363,0.12,False,z,AB,1
DES14C1fi,56973.31,23.4358,0.19,False,g,AB,1
DES14C1fi,56973.32,22.2163,0.06,False,z,AB,1
DES14C1fi,56973.32,22.4016,0.06,False,i,AB,1
DES14C1fi,56973.32,22.7456,0.08,False,r,AB,1
DES14C1fi,56980.32,22.3116,0.05,False,i,AB,1
DES14C1fi,56980.32,22.7756,0.06,False,r,AB,1
DES14C1fi,56980.32,23.5358,0.08,False,g,AB,1
DES14C1fi,56980.33,22.2963,0.06,False,z,AB,1
DES14C1fi,56988.03,22.3916,0.06,False,i,AB,1
DES14C1fi,56988.03,22.8856,0.07,False,r,AB,1
DES14C1fi,56988.03,23.8458,0.18,False,g,AB,1
DES14C1fi,56988.04,22.4063,0.09,False,z,AB,1
DES14C1fi,56991.15,22.9856,0.2,False,r,AB,1
DES14C1fi,56991.15,23.5658,0.36,False,g,AB,1
DES14C1fi,56991.16,22.2463,0.14,False,z,AB,1
DES14C1fi,56991.16,23.0016,0.24,False,i,AB,1
DES14C1fi,56992.14,22.5516,0.07,False,i,AB,1
DES14C1fi,56992.14,22.2563,0.06,False,z,AB,1
DES14C1fi,56992.14,23.7158,0.3,False,g,AB,1
DES14C1fi,56992.14,22.9656,0.12,False,r,AB,1
DES14C1fi,57001.31,22.2416,0.15,False,i,AB,1
DES14C1fi,57001.31,22.4563,0.2,False,z,AB,1
DES14C1fi,57008.11,24.3158,0.17,False,g,AB,1
DES14C1fi,57008.12,22.4063,0.06,False,z,AB,1
DES14C1fi,57008.12,22.8016,0.08,False,i,AB,1
DES14C1fi,57012.08,23.4256,0.1,False,r,AB,1
DES14C1fi,57012.08,24.3658,0.17,False,g,AB,1
DES14C1fi,57012.09,22.5163,0.07,False,z,AB,1
DES14C1fi,57012.09,22.9616,0.08,False,i,AB,1
DES14C1fi,57018.07,23.7156,0.24,False,r,AB,1
DES14C1fi,57018.08,22.8263,0.16,False,z,AB,1
DES14C1fi,57018.08,23.0716,0.18,False,i,AB,1
DES14C1fi,57019.07,23.0416,0.12,False,i,AB,1
DES14C1fi,57019.07,23.6256,0.19,False,r,AB,1
DES14C1fi,57019.08,22.5263,0.09,False,z,AB,1
DES14C1fi,57026.17,22.8863,0.14,False,z,AB,1
DES14C1fi,57026.17,23.2816,0.23,False,i,AB,1
DES14C1fi,57026.17,23.5156,0.32,False,r,AB,1
DES14C1fi,57033.16,23.5956,0.16,False,r,AB,1
DES14C1fi,57033.17,22.8263,0.14,False,z,AB,1
DES14C1fi,57033.17,23.0516,0.13,False,i,AB,1
DES14C1fi,57040.17,25.0158,0.31,False,g,AB,1
DES14C1fi,57040.18,23.3016,0.12,False,i,AB,1
DES14C1fi,57040.18,23.8856,0.14,False,r,AB,1
DES14C1fi,57040.18,22.9163,0.11,False,z,AB,1
DES14C1fi,57047.09,22.8163,0.11,False,z,AB,1
DES14C1fi,57047.09,23.5616,0.17,False,i,AB,1
DES14C1fi,57047.09,24.4956,0.28,False,r,AB,1
DES14C1fi,57054.04,23.1863,0.15,False,z,AB,1
DES14C1fi,57054.04,23.8016,0.26,False,i,AB,1
DES14C1fi,57061.15,23.1063,0.21,False,z,AB,1
DES14C1fi,57061.15,23.2616,0.26,False,i,AB,1
DES14C1fi,57066.03,23.8016,0.35,False,i,AB,1
DES14C1fi,57066.03,23.9856,0.35,False,r,AB,1
DES14C1fi,57066.04,23.3463,0.31,False,z,AB,1
DES14C1rhg,56980.32,24.6342,0.29,False,r,AB,1
DES14C1rhg,56980.33,24.0555,0.29,False,z,AB,1
DES14C1rhg,56988.03,23.8206,0.22,False,i,AB,1
DES14C1rhg,56988.03,24.0642,0.2,False,r,AB,1
DES14C1rhg,56991.15,23.6142,0.36,False,r,AB,1
DES14C1rhg,56991.16,23.3606,0.33,False,i,AB,1
DES14C1rhg,56992.14,23.4642,0.18,False,r,AB,1
DES14C1rhg,56992.14,23.7355,0.23,False,z,AB,1
DES14C1rhg,56992.14,23.8239,0.33,False,g,AB,1
DES14C1rhg,56992.14,24.0806,0.29,False,i,AB,1
DES14C1rhg,57001.3,22.8042,0.26,False,r,AB,1
DES14C1rhg,57001.31,22.4755,0.2,False,z,AB,1
DES14C1rhg,57008.11,22.3639,0.03,False,g,AB,1
DES14C1rhg,57008.11,22.4642,0.04,False,r,AB,1
DES14C1rhg,57008.12,22.6406,0.06,False,i,AB,1
DES14C1rhg,57008.12,22.7555,0.08,False,z,AB,1
DES14C1rhg,57012.08,22.3042,0.04,False,r,AB,1
DES14C1rhg,57012.08,22.3339,0.03,False,g,AB,1
DES14C1rhg,57012.09,22.5506,0.06,False,i,AB,1
DES14C1rhg,57012.09,22.5655,0.07,False,z,AB,1
DES14C1rhg,57018.07,22.4242,0.08,False,r,AB,1
DES14C1rhg,57018.07,22.6939,0.09,False,g,AB,1
DES14C1rhg,57018.08,22.4055,0.11,False,z,AB,1
DES14C1rhg,57018.08,22.5806,0.11,False,i,AB,1
DES14C1rhg,57019.07,22.3542,0.06,False,r,AB,1
DES14C1rhg,57019.07,22.4739,0.07,False,g,AB,1
DES14C1rhg,57019.07,22.5206,0.07,False,i,AB,1
DES14C1rhg,57019.08,22.7055,0.11,False,z,AB,1
DES14C1rhg,57026.17,22.5506,0.11,False,i,AB,1
DES14C1rhg,57026.17,22.5942,0.13,False,r,AB,1
DES14C1rhg,57026.17,22.6455,0.11,False,z,AB,1
DES14C1rhg,57026.17,23.0139,0.26,False,g,AB,1
DES14C1rhg,57033.16,22.7842,0.07,False,r,AB,1
DES14C1rhg,57033.16,23.4239,0.15,False,g,AB,1
DES14C1rhg,57033.17,22.8955,0.14,False,z,AB,1
DES14C1rhg,57040.17,23.7739,0.1,False,g,AB,1
DES14C1rhg,57040.18,22.6555,0.08,False,z,AB,1
DES14C1rhg,57040.18,22.8842,0.06,False,r,AB,1
DES14C1rhg,57040.18,22.9306,0.09,False,i,AB,1
DES14C1rhg,57047.09,22.9355,0.12,False,z,AB,1
DES14C1rhg,57047.09,23.3006,0.13,False,i,AB,1
DES14C1rhg,57047.09,23.5242,0.11,False,r,AB,1
DES14C1rhg,57047.09,24.7139,0.29,False,g,AB,1
DES14C1rhg,57054.04,23.4155,0.18,False,z,AB,1
DES14C1rhg,57054.04,23.7606,0.25,False,i,AB,1
DES14E2slp,57011.06,22.7174,0.04,False,g,AB,1
DES14E2slp,57011.06,22.8839,0.06,False,r,AB,1
DES14E2slp,57011.06,23.0709,0.13,False,z,AB,1
DES14E2slp,57011.06,23.2379,0.12,False,i,AB,1
DES14E2slp,57017.07,22.1674,0.04,False,g,AB,1
DES14E2slp,57017.08,22.2339,0.05,False,r,AB,1
DES14E2slp,57017.08,22.4779,0.08,False,i,AB,1
DES14E2slp,57017.08,22.5109,0.11,False,z,AB,1
DES14E2slp,57025.06,21.9374,0.09,False,g,AB,1
DES14E2slp,57025.06,22.0539,0.08,False,r,AB,1
DES14E2slp,57025.06,22.1279,0.08,False,i,AB,1
DES14E2slp,57030.09,21.7739,0.05,False,r,AB,1
DES14E2slp,57030.09,21.8474,0.08,False,g,AB,1
DES14E2slp,57030.1,21.8279,0.05,False,i,AB,1
DES14E2slp,57030.1,22.0309,0.06,False,z,AB,1
DES14E2slp,57037.07,21.7074,0.02,False,g,AB,1
DES14E2slp,57037.08,21.6639,0.03,False,r,AB,1
DES14E2slp,57037.08,21.7279,0.04,False,i,AB,1
DES14E2slp,57037.08,21.8909,0.06,False,z,AB,1
DES14E2slp,57042.09,21.5979,0.04,False,i,AB,1
DES14E2slp,57042.09,21.6239,0.04,False,r,AB,1
DES14E2slp,57042.09,21.6774,0.03,False,g,AB,1
DES14E2slp,57042.1,21.8809,0.06,False,z,AB,1
DES14E2slp,57049.04,21.6439,0.04,False,r,AB,1
DES14E2slp,57049.04,21.8174,0.06,False,g,AB,1
DES14E2slp,57049.05,21.6579,0.05,False,i,AB,1
DES14E2slp,57049.05,21.7109,0.06,False,z,AB,1
DES14S2qri,56973.19,23.7584,0.22,False,z,AB,1
DES14S2qri,56980.18,23.6844,0.2,False,i,AB,1
DES14S2qri,56980.19,23.7584,0.27,False,z,AB,1
DES14S2qri,56987.18,23.4744,0.15,False,i,AB,1
DES14S2qri,56987.18,24.476,0.28,False,r,AB,1
DES14S2qri,56987.19,23.4184,0.19,False,z,AB,1
DES14S2qri,56990.18,23.826,0.29,False,r,AB,1
DES14S2qri,56990.19,22.9084,0.25,False,z,AB,1
DES14S2qri,57001.15,22.3584,0.12,False,z,AB,1
DES14S2qri,57001.15,22.5544,0.17,False,i,AB,1
DES14S2qri,57003.04,23.086,0.08,False,r,AB,1
DES14S2qri,57003.04,24.9164,0.35,False,g,AB,1
DES14S2qri,57003.05,22.4744,0.06,False,i,AB,1
DES14S2qri,57003.05,22.7384,0.11,False,z,AB,1
DES14S2qri,57011.07,22.806,0.05,False,r,AB,1
DES14S2qri,57011.07,24.6164,0.23,False,g,AB,1
DES14S2qri,57011.08,22.3144,0.05,False,i,AB,1
DES14S2qri,57011.08,22.4384,0.07,False,z,AB,1
DES14S2qri,57018.05,22.626,0.14,False,r,AB,1
DES14S2qri,57018.05,22.3084,0.12,False,z,AB,1
DES14S2qri,57018.05,22.4144,0.1,False,i,AB,1
DES14S2qri,57019.04,22.626,0.14,False,r,AB,1
DES14S2qri,57019.05,22.3384,0.11,False,z,AB,1
DES14S2qri,57019.05,22.6244,0.12,False,i,AB,1
DES14S2qri,57021.04,23.4264,0.28,False,g,AB,1
DES14S2qri,57021.05,22.3944,0.09,False,i,AB,1
DES14S2qri,57021.05,22.5184,0.1,False,z,AB,1
DES14S2qri,57021.05,22.636,0.12,False,r,AB,1
DES14S2qri,57029.07,22.5584,0.13,False,z,AB,1
DES14S2qri,57029.07,22.3744,0.1,False,i,AB,1
DES14S2qri,57029.07,23.5264,0.27,False,g,AB,1
DES14S2qri,57029.07,22.826,0.13,False,r,AB,1
DES14S2qri,57036.05,22.916,0.07,False,r,AB,1
DES14S2qri,57036.05,23.7364,0.15,False,g,AB,1
DES14S2qri,57036.06,22.4984,0.09,False,z,AB,1
DES14S2qri,57036.06,22.5644,0.07,False,i,AB,1
DES14S2qri,57042.07,24.1764,0.32,False,g,AB,1
DES14S2qri,57042.08,22.6844,0.1,False,i,AB,1
DES14S2qri,57042.08,22.8084,0.14,False,z,AB,1
DES14S2qri,57042.08,22.896,0.11,False,r,AB,1
DES14S2qri,57049.07,22.8544,0.23,False,i,AB,1
DES14S2qri,57049.07,23.1084,0.27,False,z,AB,1
DES14X2byo,56923.3,23.6835,0.21,False,g,AB,1
DES14X2byo,56923.3,23.731,0.28,False,r,AB,1
DES14X2byo,56923.31,23.4483,0.26,False,i,AB,1
DES14X2byo,56924.18,23.1935,0.08,False,g,AB,1
DES14X2byo,56924.18,23.6183,0.16,False,i,AB,1
DES14X2byo,56924.19,23.7113,0.22,False,z,AB,1
DES14X2byo,56931.16,22.1035,0.05,False,g,AB,1
DES14X2byo,56931.16,22.511,0.09,False,r,AB,1
DES14X2byo,56931.17,22.6183,0.1,False,i,AB,1
DES14X2byo,56931.17,22.9113,0.15,False,z,AB,1
DES14X2byo,56934.37,21.991,0.1,False,r,AB,1
DES14X2byo,56934.37,22.1783,0.14,False,i,AB,1
DES14X2byo,56936.36,21.6535,0.04,False,g,AB,1
DES14X2byo,56936.36,21.831,0.05,False,r,AB,1
DES14X2byo,56936.37,22.1683,0.07,False,i,AB,1
DES14X2byo,56936.37,22.2413,0.08,False,z,AB,1
DES14X2byo,56943.24,21.4235,0.03,False,g,AB,1
DES14X2byo,56943.25,21.7383,0.03,False,i,AB,1
DES14X2byo,56943.25,21.7813,0.04,False,z,AB,1
DES14X2byo,56943.25,21.591,0.03,False,r,AB,1
DES14X2byo,56949.11,21.411,0.06,False,r,AB,1
DES14X2byo,56949.11,21.5835,0.04,False,g,AB,1
DES14X2byo,56949.12,21.6213,0.09,False,z,AB,1
DES14X2byo,56949.12,21.9283,0.26,False,i,AB,1
DES14X2byo,56956.2,21.5335,0.02,False,g,AB,1
DES14X2byo,56956.21,21.271,0.02,False,r,AB,1
DES14X2byo,56956.21,21.3713,0.03,False,z,AB,1
DES14X2byo,56956.21,21.5283,0.03,False,i,AB,1
DES14X2byo,56960.23,21.231,0.03,False,r,AB,1
DES14X2byo,56960.23,21.3713,0.05,False,z,AB,1
DES14X2byo,56960.23,21.3983,0.03,False,i,AB,1
DES14X2byo,56960.23,21.6335,0.03,False,g,AB,1
DES14X2byo,56973.07,21.331,0.02,False,r,AB,1
DES14X2byo,56973.07,22.0335,0.03,False,g,AB,1
DES14X2byo,56973.08,21.3483,0.02,False,i,AB,1
DES14X2byo,56973.08,21.4613,0.03,False,z,AB,1
DES14X2byo,56980.07,21.4683,0.03,False,i,AB,1
DES14X2byo,56980.07,21.5113,0.04,False,z,AB,1
DES14X2byo,56987.07,23.0135,0.07,False,g,AB,1
DES14X2byo,56987.08,21.6413,0.04,False,z,AB,1
DES14X2byo,56987.08,21.6483,0.03,False,i,AB,1
DES14X2byo,56990.07,22.581,0.36,False,r,AB,1
DES14X2byo,56990.08,21.6813,0.14,False,z,AB,1
DES14X2byo,56991.13,21.7283,0.1,False,i,AB,1
DES14X2byo,56991.13,21.7313,0.12,False,z,AB,1
DES14X2byo,56991.13,22.091,0.12,False,r,AB,1
DES14X2byo,56992.06,22.121,0.07,False,r,AB,1
DES14X2byo,56992.06,23.3435,0.24,False,g,AB,1
DES14X2byo,56992.07,21.7283,0.04,False,i,AB,1
DES14X2byo,56992.07,21.7813,0.07,False,z,AB,1
DES14X2byo,57001.23,22.741,0.14,False,r,AB,1
DES14X2byo,57001.23,21.9713,0.08,False,z,AB,1
DES14X2byo,57001.23,22.1283,0.07,False,i,AB,1
DES14X2byo,57005.07,22.861,0.09,False,r,AB,1
DES14X2byo,57005.08,22.0213,0.08,False,z,AB,1
DES14X2byo,57005.08,22.3983,0.1,False,i,AB,1
DES14X2byo,57012.06,22.1613,0.1,False,z,AB,1
DES14X2byo,57012.06,22.5583,0.13,False,i,AB,1
DES14X2byo,57014.06,22.6683,0.08,False,i,AB,1
DES14X2byo,57014.06,23.471,0.13,False,r,AB,1
DES14X2byo,57014.06,22.4813,0.08,False,z,AB,1
DES14X2byo,57019.09,22.7613,0.12,False,z,AB,1
DES14X2byo,57019.09,23.0883,0.14,False,i,AB,1
DES14X2byo,57026.1,22.8713,0.21,False,z,AB,1
DES14X2byo,57033.04,23.9483,0.3,False,i,AB,1
DES14X2byo,57033.05,23.2813,0.2,False,z,AB,1
DES14X2byo,57040.06,23.5413,0.25,False,z,AB,1
DES14X2byo,57045.05,23.3783,0.27,False,i,AB,1
DES14X2byo,57052.04,23.9313,0.35,False,z,AB,1
DES14X3taz,57012.1,22.7174,0.03,False,g,AB,1
DES14X3taz,57012.11,22.971,0.03,False,r,AB,1
DES14X3taz,57012.13,23.2557,0.05,False,i,AB,1
DES14X3taz,57012.17,23.4669,0.2,False,z,AB,1
DES14X3taz,57018.1,22.6774,0.04,False,g,AB,1
DES14X3taz,57018.14,22.871,0.04,False,r,AB,1
DES14X3taz,57018.16,22.8157,0.05,False,i,AB,1
DES14X3taz,57019.12,23.1269,0.06,False,z,AB,1
DES14X3taz,57025.1,23.051,0.09,False,r,AB,1
